Close,High,Low,Open,Volume,MA20,MA60,MA120
26.76418685913086,27.01531334250213,26.639754195812177,26.69405130068131,156721200,26.71544132232666,25.921868515014648,26.5264857451121
26.546987533569336,26.879560443900477,26.43839335432245,26.865986603012953,139409600,26.677845573425294,25.954053783416747,26.50739679336548
26.307180404663086,26.721199916323,26.261933106305477,26.54699419289124,133546400,26.61260290145874,25.970828342437745,26.48896320660909
26.062835693359375,26.422558030589652,25.841121558778973,26.36826093809066,166278000,26.54156360626221,25.99164037704468,26.468960603078205
26.929344177246094,26.979117248341506,26.042483881956706,26.08320714684622,231108000,26.520184230804443,26.017808214823404,26.454908164342246
26.75966453552246,27.11712411787693,26.653331468840836,26.918033557032523,128336800,26.48873701095581,26.034990374247233,26.440002298355104
26.74834632873535,26.832053993908925,26.438397018945828,26.587714467625513,137238000,26.46226692199707,26.04785394668579,26.423918215433755
26.157859802246094,26.626176360987092,26.035690040043193,26.614863674717466,185445600,26.44925813674927,26.047234058380127,26.40530556042989
26.282297134399414,26.456502879450248,26.132979650429846,26.252886559424468,116850800,26.449937057495116,26.048199971516926,26.385842339197794
25.605831146240234,26.10582110239651,25.53117156732919,26.060573814248038,187544800,26.421204376220704,26.047240447998046,26.361825784047443
25.44746971130371,25.492717009764363,24.83888370838732,25.37959703753894,257274800,26.422788429260255,26.045406277974447,26.334471225738525
24.997251510620117,25.519866967144758,24.96557805580939,25.325300472693826,213292400,26.381047248840332,26.02946030298869,26.304504871368408
25.189552307128906,25.336608602928948,24.6149044191711,25.128468287127408,224954000,26.354464054107666,26.023515256245933,26.27754267056783
24.655624389648438,25.395428083017723,24.655624389648438,25.343392147963293,179091200,26.260461044311523,26.005217043558755,26.25027987162272
23.988218307495117,24.777795140586075,23.938445249201237,24.639790378144315,385813200,26.116232872009277,25.973242378234865,26.215773359934488
24.282331466674805,24.291381270767182,23.88414871697845,24.271018780040926,190362400,25.980828094482423,25.94725840886434,26.181531302134196
24.259716033935547,24.37057315097503,24.08324738349155,24.298176419795784,131157600,25.86182632446289,25.929420534769694,26.147399806976317
24.571916580200195,24.62621367489526,24.25291748096047,24.268754205499594,130629600,25.74565210342407,25.92947638829549,26.11669224103292
24.440702438354492,24.660155474251308,24.42260282741841,24.660155474251308,54281600,25.632532119750977,25.92268969217936,26.085470485687257
24.16695213317871,24.36378151711851,24.022158698811694,24.34115614056363,106816800,25.508213424682616,25.914043807983397,26.05779835383097
24.60133171081543,24.757437828856503,24.176001225664045,24.198624875477893,123724800,25.400070667266846,25.909633954366047,26.038418038686117
24.280071258544922,24.592281766790016,24.24839780376964,24.56513407759625,100855200,25.286724853515626,25.898367913564048,26.010361623764037
23.814014434814453,24.21445833327651,23.714468317786633,24.20993429435416,163649200,25.162066555023195,25.877344353993735,25.973973560333253
23.83437728881836,23.838903054211126,23.076473836463002,23.214480337688535,270597600,25.050643634796142,25.858650080362956,25.93784867922465
